basket_id,open_time,symbol,direction,regime,adx,atr,atr_expansion_rate,impulse_score,dist_ema_abs,spread_points,hour,adx_accel,consecutive_same_dir,ema_slope,profit,hit_bsl,hit_tp,mae,max_depth,label_class,y_steamroller
732,2021.06.23 17:28:26,EURUSD,BUY,impulse,29.91,0.00031,-0.162162,27.8195,0.558,1,17,13.29,2,-0.00001,10.04,0,1,-8.81,5,winner,0
733,2021.06.25 15:46:04,EURUSD,BUY,grind,26.38,0.00043,0.387097,5.9397,1.8751,1,15,-3.53,3,0.00000,-25.08,1,0,-25.08,5,steamroller_bsl,1
734,2021.06.29 14:45:05,EURUSD,SELL,pullback_trend,28.76,0.00043,0.0,6.0852,1.7007,1,14,2.38,1,0.00004,10.08,0,1,-4.67,5,winner,0
735,2021.06.30 13:16:25,EURUSD,SELL,rotation,21.44,0.00036,-0.162791,1.8639,0.6557,1,13,-7.32,2,-0.00003,10.00,0,1,-0.45,1,winner,0
736,2021.07.07 16:39:41,EURUSD,SELL,grind,22.39,0.00047,0.305556,7.2177,1.8486,1,16,0.95,3,-0.00000,10.07,0,1,-4.29,4,winner,0
737,2021.07.08 04:48:25,EURUSD,SELL,liquidity_vacuum,27.66,0.00014,-0.702128,12.9117,1.487,1,4,5.27,4,0.00000,-25.02,1,0,-25.02,4,steamroller_bsl,1
738,2021.07.08 16:17:39,EURUSD,BUY,impulse,24.92,0.00051,2.642857,27.6152,2.7466,1,16,-2.74,1,-0.00000,10.04,0,1,-7.69,5,winner,0
739,2021.07.09 14:46:45,EURUSD,BUY,pullback_trend,28.66,0.00033,-0.352941,9.2792,2.7967,1,14,3.74,2,0.00001,-25.17,1,0,-25.17,4,steamroller_bsl,1
740,2021.07.13 14:50:40,EURUSD,SELL,expansion,25.90,0.00080,1.424242,15.4321,1.5587,1,14,-2.76,1,0.00004,10.01,0,1,-19.34,5,winner,0
741,2021.08.04 12:25:17,EURUSD,SELL,compression,17.63,0.00027,-0.6625,1.127,0.508,1,12,-8.27,2,0.00004,10.03,0,1,-12.81,4,winner,0
742,2021.08.04 18:53:12,EURUSD,SELL,false_breakout,14.02,0.00021,-0.222222,3.1663,5.0654,1,18,-3.61,3,0.00000,10.02,0,1,-2.38,4,winner,0
743,2021.08.06 04:40:59,EURUSD,SELL,liquidity_vacuum,26.35,0.00014,-0.333333,27.5635,3.2141,1,4,12.33,4,0.00001,10.01,0,1,-1.49,5,winner,0
744,2021.08.06 19:01:17,EURUSD,SELL,false_breakout,22.21,0.00015,0.071429,5.7883,10.2961,1,19,-4.14,5,0.00001,10.05,0,1,-1.92,3,winner,0
745,2021.08.10 09:42:27,EURUSD,SELL,rotation,16.02,0.00031,1.066667,13.957,0.3615,1,9,-6.19,6,-0.00001,10.00,0,1,-19.02,5,winner,0
746,2021.08.17 18:26:39,EURUSD,SELL,impulse,29.44,0.00026,-0.16129,32.2783,7.3532,1,18,13.42,7,0.00000,10.08,0,1,-2.42,5,winner,0
747,2021.08.18 18:08:16,EURUSD,SELL,pullback_trend,26.46,0.00025,-0.038462,4.739,2.5559,1,18,-2.98,8,0.00001,10.09,0,1,-16.96,5,winner,0
748,2021.08.19 06:04:27,EURUSD,SELL,liquidity_vacuum,20.27,0.00014,-0.44,6.5434,8.1734,1,6,-6.19,9,0.00001,-25.03,1,0,-25.03,5,steamroller_bsl,1
749,2021.08.23 10:36:34,EURUSD,BUY,impulse,26.88,0.00034,1.428571,28.8051,1.5976,1,10,6.61,1,-0.00003,10.00,0,1,-1.16,3,winner,0
750,2021.08.24 18:49:00,EURUSD,BUY,liquidity_vacuum,21.45,0.00015,-0.558824,1.4794,1.1177,9,18,-5.43,2,-0.00001,10.01,0,1,-6.51,4,winner,0
751,2021.08.26 01:01:13,EURUSD,BUY,liquidity_vacuum,17.88,0.00009,-0.4,2.9031,4.8123,1,1,-3.57,3,0.00001,10.08,0,1,-16.82,5,winner,0
752,2021.08.27 19:05:02,EURUSD,BUY,impulse,23.04,0.00021,1.333333,27.5814,6.1121,1,19,5.16,4,-0.00003,10.01,0,1,-1.02,1,winner,0
753,2021.09.03 13:42:04,EURUSD,BUY,liquidity_vacuum,12.38,0.00072,2.428571,27.3484,1.0507,8,13,-10.66,5,0.00000,-25.09,1,0,-25.09,5,steamroller_bsl,1
754,2021.09.13 09:35:00,EURUSD,SELL,impulse,29.08,0.00026,-0.638889,34.8414,2.5656,1,9,16.7,1,0.00003,10.01,0,1,-24.99,5,winner,0
755,2021.09.16 12:28:33,EURUSD,SELL,pullback_trend,27.69,0.00027,0.038462,2.8409,5.0253,1,12,-1.39,2,0.00001,10.01,0,1,-1.73,1,winner,0
756,2021.09.28 09:32:26,EURUSD,SELL,grind,26.36,0.00035,0.296296,5.1257,1.0511,1,9,-1.33,3,-0.00003,10.07,0,1,-4.43,5,winner,0
757,2021.09.28 17:18:38,EURUSD,SELL,rotation,16.74,0.00045,0.285714,5.6105,1.0135,1,17,-9.62,4,0.00002,10.01,0,1,-0.38,1,winner,0
758,2021.09.30 13:06:16,EURUSD,SELL,pullback_trend,23.24,0.00039,-0.133333,16.4473,2.5892,1,13,6.5,5,-0.00001,10.01,0,1,-3.99,4,winner,0
759,2021.09.30 19:39:38,EURUSD,SELL,grind,23.85,0.00034,-0.128205,4.8932,1.8927,1,19,0.61,6,0.00001,-25.00,1,0,-25.00,5,steamroller_bsl,1
760,2021.10.04 14:50:00,EURUSD,BUY,pullback_trend,28.59,0.00032,-0.058824,11.0551,2.7006,1,14,4.74,1,-0.00003,-25.01,1,0,-25.01,5,steamroller_bsl,1
761,2021.10.06 12:27:39,EURUSD,SELL,false_breakout,22.94,0.00033,0.03125,2.5526,5.3604,1,12,-5.65,1,0.00001,10.00,0,1,-18.20,5,winner,0
762,2021.10.12 19:16:36,EURUSD,SELL,pullback_trend,25.24,0.00019,-0.424242,6.793,4.7722,1,19,2.3,2,0.00001,-25.00,1,0,-25.00,5,steamroller_bsl,1
763,2021.10.14 00:28:06,EURUSD,BUY,liquidity_vacuum,24.56,0.00009,-0.526316,2.9913,9.5651,2,0,-0.68,1,-0.00000,10.02,0,1,-3.18,5,winner,0
764,2021.10.14 11:20:00,EURUSD,BUY,impulse,29.88,0.00035,2.888889,41.2398,1.2437,1,11,5.32,2,-0.00004,10.00,0,1,-14.90,5,winner,0
765,2021.10.18 18:57:15,EURUSD,BUY,pullback_trend,26.48,0.00020,-0.428571,2.9802,4.3208,1,18,-3.4,3,-0.00000,10.05,0,1,-1.11,3,winner,0
766,2021.10.19 07:47:59,EURUSD,BUY,pullback_trend,22.09,0.00032,0.6,9.0637,3.4548,1,7,-4.39,4,0.00002,10.07,0,1,-13.33,5,winner,0
767,2021.10.21 05:05:40,EURUSD,BUY,liquidity_vacuum,25.96,0.00015,-0.53125,11.3369,3.1875,1,5,3.87,5,-0.00001,-25.02,1,0,-25.02,5,steamroller_bsl,1
768,2021.10.25 14:55:00,EURUSD,SELL,expansion,27.66,0.00039,1.6,21.2845,3.538,2,14,1.7,1,0.00004,-25.07,1,0,-25.07,4,steamroller_bsl,1
769,2021.10.28 18:00:15,EURUSD,BUY,false_breakout,22.51,0.00041,0.051282,3.5785,7.4629,3,18,-5.15,1,-0.00003,-25.00,1,0,-25.00,2,steamroller_bsl,1
770,2021.10.29 20:46:32,EURUSD,SELL,pullback_trend,29.21,0.00024,-0.414634,16.5764,9.1055,1,20,6.7,1,0.00001,-25.04,1,0,-25.04,5,steamroller_bsl,1
771,2021.11.04 01:02:30,EURUSD,BUY,liquidity_vacuum,15.72,0.00017,-0.291667,1.5284,3.3137,1,1,-13.49,1,-0.00001,-25.03,1,0,-25.03,5,steamroller_bsl,1
772,2021.11.04 11:18:38,EURUSD,SELL,impulse,26.07,0.00027,0.588235,28.9545,6.2886,1,11,10.35,1,0.00002,10.09,0,1,-7.91,5,winner,0
773,2021.11.04 17:12:32,EURUSD,SELL,grind,21.49,0.00030,0.111111,2.5716,1.8418,1,17,-4.58,2,0.00002,10.01,0,1,-3.76,3,winner,0
774,2021.11.05 13:33:03,EURUSD,SELL,pullback_trend,21.91,0.00090,2.0,22.6547,0.4586,1,13,0.42,3,0.00004,-25.00,1,0,-25.00,5,steamroller_bsl,1
775,2021.11.09 09:44:27,EURUSD,SELL,compression,17.89,0.00033,-0.633333,2.3597,0.6388,1,9,-4.02,4,0.00002,10.03,0,1,-2.63,2,winner,0
776,2021.11.10 13:50:27,EURUSD,SELL,impulse,24.16,0.00067,1.030303,25.6872,0.9768,1,13,6.27,5,0.00003,10.03,0,1,-3.21,4,winner,0
777,2021.11.11 01:32:34,EURUSD,SELL,liquidity_vacuum,20.62,0.00032,-0.522388,4.1287,2.5147,1,1,-3.54,6,-0.00002,10.02,0,1,-0.17,1,winner,0
778,2021.11.15 23:03:15,EURUSD,SELL,liquidity_vacuum,27.31,0.00031,-0.03125,18.5117,6.1267,8,23,6.69,7,-0.00003,10.00,0,1,-5.15,5,winner,0
779,2021.11.16 11:19:22,EURUSD,SELL,pullback_trend,27.19,0.00035,0.129032,6.0348,1.7779,1,11,-0.12,8,-0.00000,10.03,0,1,-2.25,4,winner,0
780,2021.11.16 16:03:42,EURUSD,SELL,rotation,17.78,0.00059,0.685714,11.9252,1.0724,1,16,-9.41,9,0.00003,10.00,0,1,-2.09,2,winner,0
781,2021.11.19 15:20:12,EURUSD,SELL,pullback_trend,24.05,0.00081,0.372881,21.717,0.1926,1,15,6.27,10,0.00007,10.03,0,1,-1.57,2,winner,0
782,2021.11.22 08:20:33,EURUSD,SELL,compression,14.56,0.00051,-0.37037,5.8179,0.0718,3,8,-9.49,11,0.00004,10.00,0,1,-3.32,3,winner,0
783,2021.11.22 16:03:40,EURUSD,SELL,rotation,21.42,0.00062,0.215686,23.1536,1.5068,3,16,6.86,12,-0.00005,10.01,0,1,-2.99,2,winner,0
784,2021.11.24 11:44:27,EURUSD,SELL,compression,19.61,0.00033,-0.467742,8.0687,3.4748,1,11,-1.81,13,0.00002,-25.01,1,0,-25.01,5,steamroller_bsl,1
785,2021.11.30 11:30:29,EURUSD,BUY,pullback_trend,23.58,0.00036,0.090909,11.3759,5.7073,4,11,3.97,1,-0.00004,10.03,0,1,-3.33,4,winner,0
786,2021.11.30 15:32:29,EURUSD,BUY,expansion,27.22,0.00068,0.888889,18.3881,1.6768,4,15,3.64,2,0.00004,-25.01,1,0,-25.01,5,steamroller_bsl,1
787,2021.11.30 17:34:29,EURUSD,SELL,rotation,20.07,0.00085,0.25,3.9453,2.5812,4,17,-7.15,1,0.00001,10.02,0,1,-15.58,4,winner,0
788,2021.12.03 03:07:59,EURUSD,SELL,liquidity_vacuum,19.99,0.00017,-0.8,1.5577,2.2307,6,3,-0.08,2,0.00001,10.29,0,1,-16.26,5,winner,0
789,2021.12.03 16:09:42,EURUSD,SELL,impulse,15.95,0.00071,3.176471,33.6797,0.4598,6,16,-4.04,3,-0.00002,10.00,0,1,-9.14,3,winner,0
790,2021.12.07 14:57:34,EURUSD,SELL,pullback_trend,21.80,0.00049,-0.309859,14.5758,2.7033,4,14,5.85,4,-0.00000,-25.04,1,0,-25.04,5,steamroller_bsl,1
791,2021.12.08 21:00:39,EURUSD,BUY,false_breakout,21.53,0.00020,-0.591837,2.5036,7.6144,5,21,-0.27,1,-0.00001,-25.01,1,0,-25.01,5,steamroller_bsl,1
792,2021.12.09 17:47:24,EURUSD,SELL,liquidity_vacuum,26.97,0.00028,0.4,16.693,4.0522,8,17,5.44,1,0.00002,10.00,0,1,-6.65,5,winner,0
793,2021.12.10 19:11:00,EURUSD,BUY,liquidity_vacuum,26.52,0.00020,-0.285714,2.2417,5.3668,13,19,-0.45,1,-0.00002,-25.06,1,0,-25.06,5,steamroller_bsl,1
794,2021.12.13 11:24:52,EURUSD,SELL,expansion,25.75,0.00035,0.75,8.8799,3.1198,7,11,-0.77,1,-0.00001,10.01,0,1,-23.29,5,winner,0
795,2021.12.14 21:59:36,EURUSD,SELL,liquidity_vacuum,28.15,0.00015,-0.571429,7.7922,7.9689,9,21,2.4,2,-0.00001,10.05,0,1,-8.45,5,winner,0
796,2021.12.15 19:50:00,EURUSD,SELL,impulse,29.91,0.00121,7.066667,76.7192,0.1303,7,19,1.76,3,0.00009,-25.04,1,0,-25.04,5,steamroller_bsl,1
797,2021.12.16 17:34:29,EURUSD,SELL,grind,24.83,0.00033,-0.727273,2.9917,0.3669,7,17,-5.08,4,0.00000,10.22,0,1,-13.43,5,winner,0
798,2021.12.19 23:07:17,EURUSD,SELL,pullback_trend,26.59,0.00019,-0.424242,8.7505,10.5218,7,23,1.76,5,0.00001,-25.01,1,0,-25.01,5,steamroller_bsl,1
799,2021.12.20 16:37:59,EURUSD,BUY,expansion,28.51,0.00049,1.578947,20.9921,2.2505,6,16,1.92,1,-0.00002,10.05,0,1,-9.75,5,winner,0
800,2021.12.22 13:12:37,EURUSD,BUY,rotation,19.55,0.00034,-0.306122,2.0075,3.2301,1,13,-8.96,2,0.00000,10.01,0,1,-2.66,3,winner,0
801,2021.12.29 18:27:42,EURUSD,BUY,pullback_trend,25.39,0.00023,-0.323529,14.5126,4.5304,1,18,5.84,3,-0.00002,10.02,0,1,-15.73,5,winner,0
802,2021.12.31 20:56:03,EURUSD,BUY,liquidity_vacuum,16.06,0.00018,-0.217391,3.7963,6.7851,9,20,-9.33,4,-0.00001,-25.06,1,0,-25.06,5,steamroller_bsl,1
803,2022.01.03 18:24:31,EURUSD,SELL,impulse,24.75,0.00028,0.555556,25.7037,8.2724,1,18,8.69,1,0.00001,10.07,0,1,-5.23,5,winner,0
804,2022.01.04 13:22:05,EURUSD,SELL,grind,23.10,0.00041,0.464286,6.24,1.5885,1,13,-1.65,2,-0.00001,-25.19,1,0,-25.19,5,steamroller_bsl,1
805,2022.01.05 16:20:39,EURUSD,BUY,rotation,19.54,0.00038,-0.073171,1.3779,3.1117,1,16,-3.56,1,-0.00002,10.03,0,1,-19.92,5,winner,0
806,2022.01.07 20:12:04,EURUSD,BUY,compression,20.27,0.00020,-0.473684,4.7548,8.3791,1,20,0.73,2,-0.00000,-25.01,1,0,-25.01,5,steamroller_bsl,1
807,2022.01.10 15:07:39,EURUSD,SELL,impulse,29.19,0.00057,1.85,37.5817,2.5667,1,15,8.92,1,-0.00001,-25.02,1,0,-25.02,5,steamroller_bsl,1
808,2022.01.11 23:01:04,EURUSD,BUY,compression,22.77,0.00022,-0.614035,1.158,1.832,6,23,-6.42,1,0.00001,10.00,0,1,-1.80,2,winner,0
809,2022.01.12 21:29:37,EURUSD,BUY,false_breakout,13.53,0.00016,-0.272727,3.723,10.8921,5,21,-9.24,2,0.00001,10.04,0,1,-3.46,5,winner,0
810,2022.01.13 10:28:17,EURUSD,BUY,rotation,15.15,0.00045,1.8125,23.3536,1.9545,7,10,1.62,3,0.00001,-25.00,1,0,-25.00,5,steamroller_bsl,1
811,2022.01.17 14:10:37,EURUSD,SELL,grind,21.55,0.00044,-0.022222,13.6555,1.0222,6,14,6.4,1,0.00002,10.00,0,1,-2.24,2,winner,0
812,2022.01.18 19:03:15,EURUSD,SELL,pullback_trend,28.55,0.00033,-0.25,16.7832,6.733,6,19,7.0,2,0.00001,10.00,0,1,-16.40,5,winner,0
813,2022.01.20 23:58:00,EURUSD,SELL,pullback_trend,23.74,0.00023,-0.30303,2.2761,2.7043,7,23,-4.81,3,-0.00000,10.04,0,1,-21.86,5,winner,0
814,2022.01.24 15:14:20,EURUSD,SELL,rotation,16.39,0.00049,1.130435,13.9315,1.7086,7,15,-7.35,4,-0.00002,10.01,0,1,-12.39,5,winner,0
815,2022.01.25 13:26:39,EURUSD,SELL,impulse,28.75,0.00037,-0.244898,28.4047,3.5388,7,13,12.36,5,0.00001,10.04,0,1,-12.02,5,winner,0
816,2022.01.26 23:37:59,EURUSD,SELL,pullback_trend,27.59,0.00020,-0.459459,5.1856,8.3422,7,23,-1.16,6,0.00000,10.01,0,1,-0.29,2,winner,0
817,2022.01.27 14:41:41,EURUSD,SELL,impulse,22.45,0.00070,2.5,29.5445,2.5782,6,14,-5.14,7,0.00004,-25.00,1,0,-25.00,4,steamroller_bsl,1
818,2022.01.31 22:25:39,EURUSD,BUY,liquidity_vacuum,18.70,0.00015,-0.785714,2.98,7.5199,9,22,-3.75,1,-0.00002,10.05,0,1,-4.05,5,winner,0
819,2022.02.01 12:36:38,EURUSD,BUY,pullback_trend,23.26,0.00032,1.133333,22.2534,2.8003,7,12,4.56,2,-0.00003,10.01,0,1,-11.69,5,winner,0
820,2022.02.02 05:43:42,EURUSD,BUY,liquidity_vacuum,19.27,0.00010,-0.6875,2.2791,1.9163,2,5,-3.99,3,0.00000,10.00,0,1,-2.30,5,winner,0
821,2022.02.02 09:33:05,EURUSD,BUY,impulse,13.97,0.00040,3.0,32.2721,0.6883,2,9,-5.3,4,-0.00001,10.01,0,1,-1.32,1,winner,0
822,2022.02.03 19:41:30,EURUSD,BUY,impulse,25.69,0.00036,-0.1,28.7459,11.2236,3,19,11.72,5,-0.00001,10.03,0,1,-5.52,5,winner,0
823,2022.02.08 10:13:38,EURUSD,SELL,rotation,14.19,0.00044,0.222222,3.4413,1.2764,3,10,-11.5,1,0.00003,10.06,0,1,-14.34,5,winner,0
824,2022.02.10 15:01:41,EURUSD,SELL,impulse,24.34,0.00107,1.431818,35.9019,0.335,3,15,10.15,2,0.00005,10.04,0,1,-22.44,4,winner,0
825,2022.02.11 01:43:26,EURUSD,SELL,liquidity_vacuum,19.32,0.00039,-0.635514,3.4566,4.6264,4,1,-5.02,3,-0.00003,10.00,0,1,-1.38,1,winner,0
826,2022.02.14 11:51:04,EURUSD,SELL,pullback_trend,26.94,0.00033,-0.153846,18.4053,4.6613,1,11,7.62,4,-0.00003,10.03,0,1,-12.52,5,winner,0
827,2022.02.14 16:35:37,EURUSD,SELL,rotation,16.90,0.00063,0.909091,12.4555,0.6585,1,16,-10.04,5,0.00004,-25.04,1,0,-25.04,5,steamroller_bsl,1
828,2022.02.16 20:24:25,EURUSD,BUY,compression,22.17,0.00039,-0.380952,11.5812,1.3649,1,20,5.27,1,0.00002,-25.06,1,0,-25.06,5,steamroller_bsl,1
829,2022.02.17 05:25:39,EURUSD,SELL,liquidity_vacuum,23.45,0.00047,0.205128,5.8713,2.2402,1,5,1.28,1,0.00004,10.01,0,1,-8.64,5,winner,0
830,2022.02.17 10:28:36,EURUSD,SELL,pullback_trend,24.43,0.00050,0.06383,3.882,1.135,1,10,0.98,2,0.00004,10.00,0,1,-2.18,1,winner,0
831,2022.02.24 06:01:23,EURUSD,SELL,liquidity_vacuum,23.02,0.00073,0.46,7.0485,3.394,2,6,-1.41,3,0.00003,10.02,0,1,-4.02,3,winner,0
832,2022.02.24 13:33:42,EURUSD,SELL,rotation,19.70,0.00074,0.013699,3.9358,3.5953,2,13,-3.32,4,-0.00006,10.12,0,1,-14.96,4,winner,0
833,2022.02.25 11:47:36,EURUSD,SELL,compression,16.87,0.00045,-0.391892,3.7828,1.9313,2,11,-2.83,5,0.00002,-25.04,1,0,-25.04,5,steamroller_bsl,1
834,2022.02.25 17:34:21,EURUSD,BUY,impulse,26.30,0.00065,0.444444,24.8048,2.4016,2,17,9.43,1,-0.00002,10.07,0,1,-15.43,5,winner,0
835,2022.02.27 23:35:39,EURUSD,SELL,pullback_trend,26.91,0.00076,0.169231,4.7002,4.7516,6,23,0.61,1,-0.00001,10.03,0,1,-17.62,5,winner,0
836,2022.03.01 18:45:00,EURUSD,SELL,pullback_trend,29.09,0.00069,-0.092105,7.1849,2.8997,3,18,2.18,2,0.00010,10.04,0,1,-3.61,3,winner,0
837,2022.03.02 10:23:30,EURUSD,SELL,grind,24.77,0.00090,0.304348,5.7649,1.2858,3,10,-4.32,3,0.00001,10.11,0,1,-7.57,4,winner,0
838,2022.03.02 16:10:42,EURUSD,SELL,pullback_trend,27.71,0.00116,0.288889,11.4434,0.2981,2,16,2.94,4,0.00007,10.00,0,1,-16.65,5,winner,0
839,2022.03.02 17:58:35,EURUSD,SELL,pullback_trend,24.23,0.00071,-0.387931,2.812,0.8481,2,17,-3.48,5,0.00006,10.00,0,1,-3.43,1,winner,0
840,2022.03.04 15:53:25,EURUSD,SELL,pullback_trend,24.72,0.00077,0.084507,7.55,4.8996,2,15,0.49,6,-0.00009,10.00,0,1,-3.89,3,winner,0
841,2022.03.07 03:24:26,EURUSD,SELL,liquidity_vacuum,21.47,0.00062,-0.194805,5.7606,3.8424,3,3,-3.25,7,0.00004,10.05,0,1,-10.91,4,winner,0
842,2022.03.07 11:50:36,EURUSD,SELL,rotation,19.68,0.00075,0.209677,6.6749,1.9127,2,11,-1.79,8,0.00005,-25.03,1,0,-25.03,5,steamroller_bsl,1
843,2022.03.07 15:55:00,EURUSD,BUY,pullback_trend,27.80,0.00089,0.186667,19.9627,0.2243,2,15,8.12,1,-0.00008,10.05,0,1,-6.72,3,winner,0
844,2022.03.08 09:19:30,EURUSD,BUY,pullback_trend,27.28,0.00133,0.494382,6.1102,0.2657,3,9,-0.52,2,-0.00007,10.01,0,1,-1.29,2,winner,0
845,2022.03.08 15:02:26,EURUSD,BUY,compression,18.97,0.00080,-0.398496,2.1459,0.5835,3,15,-8.31,3,-0.00002,10.06,0,1,-5.46,4,winner,0
846,2022.03.08 20:12:37,EURUSD,BUY,pullback_trend,26.43,0.00064,-0.2,17.1332,0.0527,2,20,7.46,4,-0.00004,10.13,0,1,-2.39,2,winner,0
847,2022.03.09 10:58:38,EURUSD,BUY,pullback_trend,26.91,0.00073,0.140625,6.4512,3.5398,4,10,0.48,5,0.00003,10.03,0,1,-5.57,4,winner,0
848,2022.03.09 18:48:05,EURUSD,BUY,pullback_trend,24.06,0.00074,0.013699,5.3617,4.499,4,18,-2.85,6,-0.00008,10.04,0,1,-10.48,4,winner,0
849,2022.03.10 09:34:05,EURUSD,SELL,pullback_trend,26.74,0.00103,0.391892,11.3002,0.485,1,9,2.68,1,0.00006,10.03,0,1,-20.47,5,winner,0
850,2022.03.10 14:10:15,EURUSD,BUY,rotation,17.94,0.00146,0.417476,6.2454,0.2825,1,14,-8.8,1,-0.00009,-25.14,1,0,-25.14,5,steamroller_bsl,1
851,2022.03.11 10:28:26,EURUSD,SELL,compression,17.09,0.00065,-0.554795,2.0328,0.931,1,10,-0.85,1,0.00004,10.05,0,1,-23.95,5,winner,0
852,2022.03.11 13:55:41,EURUSD,BUY,impulse,28.85,0.00088,0.353846,28.7533,0.3795,1,13,11.76,1,-0.00007,10.02,0,1,-17.56,5,winner,0
853,2022.03.14 10:44:14,EURUSD,BUY,pullback_trend,29.79,0.00069,-0.215909,3.9821,2.8084,7,10,0.94,2,-0.00003,10.01,0,1,-6.15,4,winner,0
854,2022.03.14 18:25:28,EURUSD,BUY,rotation,15.94,0.00046,-0.333333,1.9517,0.6069,7,18,-13.85,3,-0.00006,10.02,0,1,-9.36,3,winner,0
855,2022.03.15 11:10:38,EURUSD,BUY,pullback_trend,26.42,0.00042,-0.086957,23.4336,1.0942,6,11,10.48,4,-0.00004,10.24,0,1,-23.74,5,winner,0
856,2022.03.16 13:15:00,EURUSD,BUY,pullback_trend,27.81,0.00065,0.547619,10.9926,0.5458,5,13,1.39,5,-0.00005,10.00,0,1,-8.20,2,winner,0
857,2022.03.17 02:17:15,EURUSD,BUY,liquidity_vacuum,24.78,0.00049,-0.246154,3.5067,1.2268,7,2,-3.03,6,-0.00003,10.00,0,1,-1.34,2,winner,0
858,2022.03.17 23:04:00,EURUSD,BUY,grind,25.97,0.00022,-0.55102,6.5463,1.0653,7,23,1.19,7,0.00001,-25.03,1,0,-25.03,3,steamroller_bsl,1
859,2022.03.18 14:48:04,EURUSD,SELL,impulse,27.89,0.00068,2.090909,25.7862,1.7486,7,14,1.92,1,0.00002,10.44,0,1,-14.11,5,winner,0
860,2022.03.21 21:56:24,EURUSD,SELL,liquidity_vacuum,18.98,0.00017,-0.75,2.0568,4.2273,15,21,-8.91,2,0.00002,10.20,0,1,-2.28,4,winner,0
861,2022.03.22 02:45:31,EURUSD,SELL,liquidity_vacuum,26.86,0.00032,0.882353,26.9657,3.5288,6,2,7.88,3,0.00002,10.00,0,1,-1.13,3,winner,0
862,2022.03.22 07:54:35,EURUSD,SELL,pullback_trend,26.47,0.00041,0.28125,5.8878,2.7011,2,7,-0.39,4,-0.00002,-25.02,1,0,-25.02,5,steamroller_bsl,1
863,2022.03.22 15:40:00,EURUSD,BUY,pullback_trend,26.07,0.00048,0.170732,2.9859,1.5143,2,15,-0.4,1,-0.00006,10.00,0,1,-23.45,5,winner,0
864,2022.03.25 05:17:26,EURUSD,BUY,liquidity_vacuum,26.56,0.00027,-0.4375,3.1519,3.0875,7,5,0.49,2,-0.00002,-25.02,1,0,-25.02,5,steamroller_bsl,1
865,2022.03.28 07:01:38,EURUSD,SELL,false_breakout,16.53,0.00025,-0.074074,1.8943,4.3771,7,7,-10.03,1,0.00001,-25.00,1,0,-25.00,5,steamroller_bsl,1
866,2022.03.29 09:17:15,EURUSD,BUY,rotation,20.41,0.00058,1.32,21.9762,0.4649,6,9,3.88,1,-0.00003,10.04,0,1,-5.61,5,winner,0
867,2022.03.29 12:34:36,EURUSD,BUY,pullback_trend,22.67,0.00058,0.0,6.6769,3.4275,6,12,2.26,2,-0.00000,10.03,0,1,-0.33,1,winner,0
868,2022.03.29 15:21:41,EURUSD,BUY,pullback_trend,23.52,0.00108,0.862069,13.4123,3.9664,6,15,0.85,3,-0.00006,10.06,0,1,-7.66,4,winner,0
869,2022.03.30 05:43:59,EURUSD,BUY,liquidity_vacuum,28.97,0.00028,-0.740741,14.4982,3.5929,3,5,5.45,4,0.00001,10.06,0,1,-1.28,3,winner,0
870,2022.03.30 14:12:34,EURUSD,BUY,expansion,24.24,0.00074,1.642857,19.432,0.8137,3,14,-4.73,5,-0.00002,-25.00,1,0,-25.00,5,steamroller_bsl,1
871,2022.04.04 13:07:39,EURUSD,SELL,pullback_trend,23.81,0.00042,-0.432432,1.5074,3.6298,6,13,-0.43,1,-0.00003,10.00,0,1,-0.11,1,winner,0
872,2022.04.05 23:27:35,EURUSD,SELL,false_breakout,18.74,0.00016,-0.619048,3.1594,7.0377,7,23,-5.07,2,0.00001,10.25,0,1,-15.15,5,winner,0
873,2022.04.06 20:04:05,EURUSD,SELL,impulse,20.40,0.00110,5.875,63.7951,0.1002,5,20,1.66,3,0.00003,10.00,0,1,-5.70,2,winner,0
874,2022.04.08 02:46:00,EURUSD,SELL,liquidity_vacuum,19.16,0.00039,-0.645455,2.3532,1.4127,6,2,-1.24,4,0.00003,10.02,0,1,-5.67,3,winner,0
875,2022.04.11 01:21:25,EURUSD,BUY,liquidity_vacuum,28.14,0.00031,-0.205128,19.0169,0.2276,6,1,8.98,1,-0.00002,10.02,0,1,-2.40,3,winner,0
876,2022.04.11 14:12:05,EURUSD,BUY,grind,25.24,0.00046,0.483871,6.2555,0.867,6,14,-2.9,2,0.00000,-25.07,1,0,-25.07,5,steamroller_bsl,1
877,2022.04.12 23:07:34,EURUSD,SELL,liquidity_vacuum,23.91,0.00014,-0.695652,2.491,7.5642,13,23,-1.33,1,0.00001,10.00,0,1,-8.15,5,winner,0
878,2022.04.13 15:11:40,EURUSD,SELL,impulse,20.87,0.00060,3.285714,34.0656,0.0339,3,15,-3.04,2,-0.00001,10.01,0,1,-18.68,5,winner,0
879,2022.04.14 16:09:39,EURUSD,SELL,impulse,29.90,0.00100,0.666667,28.835,5.2332,6,16,9.03,3,-0.00014,10.04,0,1,-6.44,4,winner,0
880,2022.04.18 02:27:39,EURUSD,SELL,liquidity_vacuum,29.25,0.00045,-0.55,3.7026,0.0105,6,2,-0.65,4,0.00003,-25.00,1,0,-25.00,5,steamroller_bsl,1
