basket_id,open_time,symbol,direction,open_level,ema_fast,ema_trend,ema_sep,ema_sep_atr,ema_slope,atr,adx,grid_center,dist_ema_trend_atr,spread_points,hour,dow,roll_wr,roll_pf,roll_n,ema_slope_accel,adx_accel,atr_expansion_rate,consecutive_same_dir,dist_ema_abs,impulse_score,adx_x_atr_expand,slope_x_consec,impulse_x_dist,close_time,profit,exit_reason,hit_tp,hit_bsl,mae,mfe,bars_alive,max_depth,label_class,y_steamroller,y_fail
330,2019.07.03 09:02:14,EURUSD,SELL,1,1.12776,1.12851,-0.00075,-1.9912,-0.00001,0.00038,23.80,1.12782,-0.8149,8,9,3,0.6800,0.8506,50,-3e-05,-5.48,1.375,3,0.8149,15.7537,0.0,0.9,12.8377,2019.07.05 09:19:36,10.01,BASKET_TP,1,0,-9.75,10.01,579,4,winner,0,0
331,2019.07.05 11:05:13,EURUSD,SELL,1,1.12628,1.12715,-0.00086,-3.6081,0.00002,0.00024,20.63,1.12626,-2.7493,8,11,5,0.7000,0.9337,50,3e-05,-3.17,-0.368421,4,2.7493,2.9873,0.0,1.2,8.2131,2019.07.05 13:42:41,10.10,BASKET_TP,1,0,-1.09,10.10,31,3,winner,0,0
332,2019.07.05 17:11:23,EURUSD,SELL,1,1.12163,1.12389,-0.00226,-6.1804,0.00003,0.00037,24.34,1.12163,-5.1278,8,17,5,0.7000,0.9339,50,1e-05,3.71,0.541667,5,5.1278,16.7186,2.009583,0.5,85.7297,2019.07.09 09:40:34,10.04,BASKET_TP,1,0,-3.64,10.04,485,4,winner,0,0
333,2019.07.09 13:26:03,EURUSD,SELL,1,1.12019,1.12055,-0.00036,-1.4533,0.00001,0.00025,28.02,1.12016,-0.5801,3,13,2,0.7000,0.9340,50,-2e-05,3.68,-0.324324,6,0.5801,10.705,0.0,1.2,6.21,2019.07.11 13:00:57,-25.02,BASKET_SL,0,1,-25.02,1.93,571,5,steamroller_bsl,1,1
334,2019.07.11 13:47:31,EURUSD,BUY,1,1.12760,1.12719,0.00042,0.7465,0.00000,0.00056,27.45,1.12762,-0.0807,2,13,4,0.6800,0.8508,50,-1e-05,-0.57,1.24,1,0.0807,13.0202,0.0,0.1,1.0507,2019.07.15 08:40:59,10.07,BASKET_TP,1,0,-12.63,10.07,515,5,winner,0,0
335,2019.07.15 14:37:04,EURUSD,SELL,1,1.12683,1.12723,-0.00040,-1.4201,0.00001,0.00028,19.94,1.12679,-0.5442,2,14,1,0.6800,0.8510,50,1e-05,-7.51,-0.5,1,0.5442,0.736,0.0,0.1,0.4006,2019.07.23 13:16:27,10.00,BASKET_TP,1,0,-1.15,10.00,1711,1,winner,0,0
336,2019.07.23 17:02:04,EURUSD,SELL,1,1.11550,1.11693,-0.00143,-4.2795,0.00001,0.00033,19.29,1.11545,-3.4650,3,17,2,0.7000,0.9340,50,0.0,-0.65,0.178571,2,3.465,3.652,0.0,0.0,12.6541,2019.07.25 17:17:05,10.14,BASKET_TP,1,0,-12.01,10.14,579,5,winner,0,0
337,2019.07.26 00:58:08,EURUSD,BUY,1,1.11464,1.11461,0.00004,0.7107,-0.00000,0.00005,23.73,1.11465,-1.1229,4,0,5,0.7000,0.9338,50,-1e-05,4.44,-0.848485,1,1.1229,9.7607,0.0,0.1,10.9603,2019.07.31 19:03:28,-25.03,BASKET_SL,0,1,-25.03,9.87,1081,5,steamroller_bsl,1,1
338,2019.07.31 23:06:36,EURUSD,SELL,1,1.10746,1.10998,-0.00251,-7.9602,0.00001,0.00032,23.72,1.10741,-7.2073,5,23,3,0.6800,0.8505,50,1e-05,-0.01,5.4,1,7.2073,56.4018,0.0,0.1,406.5049,2019.08.05 08:52:29,-25.02,BASKET_SL,0,1,-25.02,4.98,693,5,steamroller_bsl,1,1
339,2019.08.05 14:35:38,EURUSD,BUY,1,1.11737,1.11548,0.00189,6.0449,-0.00003,0.00031,28.79,1.11737,4.9821,2,14,1,0.6800,0.8505,50,-4e-05,5.07,-0.03125,1,4.9821,12.2855,0.0,0.4,61.2077,2019.08.15 15:19:31,-25.04,BASKET_SL,0,1,-25.04,7.89,2312,5,steamroller_bsl,1,1
340,2019.08.15 18:29:37,EURUSD,SELL,1,1.11004,1.11203,-0.00198,-10.0297,-0.00001,0.00020,23.61,1.11005,-8.6748,2,18,4,0.6600,0.7770,50,2e-05,-5.18,-0.354839,1,8.6748,2.8687,0.0,0.2,24.8854,2019.08.16 08:36:34,10.02,BASKET_TP,1,0,-5.43,10.02,170,5,winner,0,0
341,2019.08.16 12:34:20,EURUSD,SELL,1,1.10799,1.10897,-0.00097,-3.6208,-0.00000,0.00027,29.28,1.10796,-2.8176,4,12,5,0.6600,0.7770,50,1e-05,5.67,0.35,2,2.8176,16.6444,1.9845,0.2,46.8973,2019.08.20 14:44:00,10.01,BASKET_TP,1,0,-13.39,10.01,601,5,winner,0,0
342,2019.08.20 14:56:38,EURUSD,SELL,1,1.10760,1.10791,-0.00031,-0.7574,-0.00000,0.00042,21.38,1.10755,0.0700,3,14,2,0.6800,0.8509,50,0.0,-7.9,0.555556,3,0.07,7.0731,0.0,0.0,0.4951,2019.08.22 12:00:17,10.03,BASKET_TP,1,0,-13.02,10.03,541,5,winner,0,0
343,2019.08.22 13:05:28,EURUSD,SELL,1,1.10782,1.10841,-0.00059,-1.2247,0.00003,0.00048,28.32,1.10772,-0.4410,3,13,4,0.6800,0.8510,50,3e-05,6.94,0.142857,4,0.441,17.7188,0.991429,1.2,7.814,2019.08.23 05:17:34,10.01,BASKET_TP,1,0,-3.95,10.01,194,4,winner,0,0
344,2019.08.23 07:43:09,EURUSD,SELL,1,1.10675,1.10726,-0.00051,-3.1793,0.00000,0.00016,12.31,1.10673,-2.3215,3,7,5,0.7000,0.9343,50,-3e-05,-16.01,-0.666667,5,2.3215,3.3804,0.0,1.5,7.8475,2019.08.23 16:15:41,-25.00,BASKET_SL,0,1,-25.00,7.76,103,4,steamroller_bsl,1,1
345,2019.08.23 20:58:36,EURUSD,BUY,1,1.11466,1.11206,0.00261,8.9656,0.00002,0.00029,20.78,1.11466,7.8536,3,20,5,0.6800,0.8511,50,2e-05,8.47,0.8125,1,7.8536,27.7284,6.881875,0.2,217.7678,2019.08.27 16:37:35,-25.00,BASKET_SL,0,1,-25.00,5.38,524,5,steamroller_bsl,1,1
346,2019.08.27 17:58:04,EURUSD,SELL,1,1.10933,1.10992,-0.00059,-1.8370,0.00001,0.00032,18.88,1.10934,-0.7390,3,17,2,0.6600,0.7777,50,-1e-05,-1.9,0.103448,1,0.739,1.8192,0.0,0.1,1.3444,2019.08.30 16:05:30,10.02,BASKET_TP,1,0,-0.12,10.02,842,1,winner,0,0
347,2019.09.01 22:35:05,EURUSD,SELL,1,1.09878,1.09960,-0.00082,-3.1386,0.00002,0.00026,26.22,1.09876,-2.2127,2,22,0,0.6800,0.8512,50,1e-05,7.34,-0.1875,2,2.2127,16.3332,0.0,0.2,36.1404,2019.09.02 10:37:41,10.02,BASKET_TP,1,0,-1.35,10.02,144,3,winner,0,0
348,2019.09.02 14:59:32,EURUSD,SELL,1,1.09646,1.09724,-0.00078,-3.3988,-0.00001,0.00023,18.62,1.09646,-2.4958,3,14,1,0.6800,0.8511,50,-3e-05,-7.6,-0.115385,3,2.4958,2.424,0.0,0.9,6.0497,2019.09.03 02:02:18,10.06,BASKET_TP,1,0,-2.39,10.06,133,5,winner,0,0
349,2019.09.03 05:17:36,EURUSD,SELL,1,1.09367,1.09495,-0.00129,-6.9195,0.00001,0.00019,26.99,1.09365,-5.9409,3,5,2,0.6800,0.8511,50,2e-05,8.37,-0.173913,4,5.9409,20.4252,0.0,0.8,121.3442,2019.09.04 08:58:15,-25.03,BASKET_SL,0,1,-25.03,8.42,332,5,steamroller_bsl,1,1
350,2019.09.04 12:41:15,EURUSD,BUY,1,1.10138,1.09971,0.00167,5.9158,-0.00002,0.00028,18.81,1.10144,5.0876,2,12,3,0.6600,0.7774,50,-3e-05,-8.18,0.473684,1,5.0876,6.8087,0.0,0.3,34.6402,2019.09.05 12:33:03,10.01,BASKET_TP,1,0,-0.65,10.01,286,2,winner,0,0
351,2019.09.05 13:50:04,EURUSD,BUY,1,1.10569,1.10448,0.00120,3.0033,-0.00003,0.00040,23.92,1.10573,2.1874,3,13,4,0.6800,0.8509,50,-1e-05,5.11,0.428571,2,2.1874,16.1526,2.19,0.2,35.3321,2019.09.09 17:36:37,10.04,BASKET_TP,1,0,-15.66,10.04,621,5,winner,0,0
352,2019.09.09 18:02:34,EURUSD,BUY,1,1.10604,1.10480,0.00124,4.2304,-0.00001,0.00029,17.83,1.10605,2.9625,3,18,1,0.6800,0.8510,50,2e-05,-6.09,-0.275,3,2.9625,2.4406,0.0,0.6,7.2304,2019.09.11 12:50:19,-25.04,BASKET_SL,0,1,-25.04,2.93,514,5,steamroller_bsl,1,1
353,2019.09.11 15:52:35,EURUSD,SELL,1,1.09938,1.10116,-0.00179,-4.3722,-0.00002,0.00041,22.23,1.09937,-3.3639,1,15,3,0.6600,0.7775,50,-1e-05,4.4,0.413793,1,3.3639,14.3789,1.82069,0.1,48.3692,2019.09.12 12:45:38,-25.17,BASKET_SL,0,1,-25.17,0.75,251,5,steamroller_bsl,1,1
354,2019.09.12 14:16:42,EURUSD,SELL,1,1.09654,1.10001,-0.00347,-3.0778,0.00000,0.00113,22.81,1.09667,-1.8529,1,14,4,0.6400,0.7119,50,2e-05,0.58,1.756098,2,1.8529,20.3842,1.018537,0.4,37.7699,2019.09.12 15:07:38,-25.09,BASKET_SL,0,1,-25.09,2.66,10,5,steamroller_bsl,1,1
355,2019.09.12 19:37:52,EURUSD,BUY,1,1.10689,1.10431,0.00258,7.3436,-0.00004,0.00035,19.17,1.10694,6.0016,4,19,4,0.6200,0.6534,50,-4e-05,-3.64,-0.690265,1,6.0016,2.4004,0.0,0.4,14.4062,2019.09.17 15:57:34,10.04,BASKET_TP,1,0,-19.91,10.04,820,5,winner,0,0
356,2019.09.17 20:00:01,EURUSD,BUY,1,1.10680,1.10504,0.00176,7.6720,-0.00002,0.00023,17.82,1.10683,6.6569,2,20,2,0.6200,0.6535,50,2e-05,-1.35,-0.342857,2,6.6569,2.8642,0.0,0.4,19.0669,2019.09.20 15:19:25,-25.08,BASKET_SL,0,1,-25.08,6.82,807,5,steamroller_bsl,1,1
357,2019.09.20 16:12:39,EURUSD,SELL,1,1.10124,1.10311,-0.00187,-3.3847,-0.00002,0.00055,25.38,1.10120,-2.5150,2,16,5,0.6200,0.6534,50,0.0,7.56,1.391304,1,2.515,30.1618,10.518261,0.0,75.8569,2019.09.26 20:33:26,10.01,BASKET_TP,1,0,-0.84,10.01,1203,1,winner,0,0
358,2019.09.26 23:46:37,EURUSD,SELL,1,1.09188,1.09262,-0.00074,-6.2739,0.00000,0.00012,27.46,1.09188,-5.2519,3,23,4,0.6200,0.6534,50,2e-05,2.08,-0.781818,2,5.2519,6.673,0.0,0.4,35.0458,2019.09.30 13:13:19,10.14,BASKET_TP,1,0,-18.41,10.14,449,5,winner,0,0
359,2019.09.30 14:43:26,EURUSD,SELL,1,1.08984,1.09174,-0.00189,-5.3563,-0.00003,0.00035,21.25,1.08984,-4.2850,1,14,1,0.6200,0.6535,50,-3e-05,-6.21,1.916667,3,4.285,22.0379,0.0,0.9,94.4325,2019.10.01 07:14:15,10.00,BASKET_TP,1,0,-2.48,10.00,198,4,winner,0,0
360,2019.10.01 08:07:26,EURUSD,SELL,1,1.08857,1.08910,-0.00054,-1.7351,-0.00001,0.00031,17.03,1.08853,-0.9136,3,8,2,0.6400,0.7119,50,2e-05,-4.22,-0.114286,4,0.9136,2.4284,0.0,0.8,2.2186,2019.10.02 14:39:24,-25.04,BASKET_SL,0,1,-25.04,3.12,366,5,steamroller_bsl,1,1
361,2019.10.02 17:07:37,EURUSD,BUY,1,1.09503,1.09369,0.00135,3.5409,0.00001,0.00038,24.91,1.09503,2.3754,2,17,3,0.6400,0.7130,50,2e-05,7.88,0.225806,1,2.3754,19.3119,1.779355,0.2,45.8735,2019.10.11 12:19:37,10.00,BASKET_TP,1,0,-0.52,10.00,1958,1,winner,0,0
362,2019.10.11 15:33:42,EURUSD,BUY,1,1.10499,1.10358,0.00141,2.5447,0.00001,0.00055,28.54,1.10493,1.3878,2,15,5,0.6400,0.7129,50,0.0,3.63,0.447368,2,1.3878,13.0806,1.623947,0.0,18.1533,2019.10.16 07:15:27,10.02,BASKET_TP,1,0,-20.63,10.02,765,5,winner,0,1
363,2019.10.16 08:27:38,EURUSD,BUY,1,1.10443,1.10352,0.00092,1.9329,0.00004,0.00047,20.44,1.10441,0.7227,1,8,3,0.6600,0.7784,50,3e-05,-8.1,-0.145455,3,0.7227,1.9807,0.0,0.9,1.4314,2019.10.16 16:32:38,10.04,BASKET_TP,1,0,-3.19,10.04,97,3,winner,0,0
364,2019.10.16 21:50:42,EURUSD,BUY,1,1.10741,1.10650,0.00092,11.4535,-0.00001,0.00008,21.57,1.10743,9.9062,2,21,3,0.6600,0.7783,50,-5e-05,1.13,-0.829787,4,9.9062,7.2365,0.0,2.0,71.6867,2019.10.17 10:32:42,10.00,BASKET_TP,1,0,-2.06,10.00,152,3,winner,0,0
365,2019.10.17 13:11:39,EURUSD,BUY,1,1.11171,1.10977,0.00193,3.4656,-0.00001,0.00056,20.23,1.11171,2.4689,2,13,4,0.6600,0.7777,50,0.0,-1.34,6.0,5,2.4689,63.1172,0.0,0.0,155.8301,2019.10.18 16:39:38,10.03,BASKET_TP,1,0,-1.51,10.03,329,2,winner,0,0
366,2019.10.20 22:01:00,EURUSD,BUY,1,1.11639,1.11542,0.00096,4.1743,0.00005,0.00023,23.95,1.11640,2.6774,19,22,0,0.6600,0.7777,50,6e-05,3.72,-0.589286,6,2.6774,11.7093,0.0,3.6,31.3506,2019.10.21 09:23:30,10.00,BASKET_TP,1,0,-4.55,10.00,136,5,winner,0,0
367,2019.10.21 10:19:01,EURUSD,BUY,1,1.11685,1.11613,0.00072,1.8368,-0.00000,0.00039,25.48,1.11688,0.9233,2,10,1,0.6800,0.8513,50,-5e-05,1.53,0.695652,7,0.9233,14.2473,1.064348,3.5,13.1546,2019.10.23 11:59:26,-25.11,BASKET_SL,0,1,-25.11,2.11,596,5,steamroller_bsl,1,1
368,2019.10.23 12:30:26,EURUSD,SELL,1,1.11143,1.11193,-0.00050,-1.8114,0.00003,0.00027,24.45,1.11143,-0.8036,2,12,3,0.6600,0.7776,50,3e-05,-1.03,-0.307692,1,0.8036,1.0009,0.0,0.3,0.8043,2019.10.24 15:58:01,10.00,BASKET_TP,1,0,-15.40,10.00,329,5,winner,0,0
369,2019.10.24 19:47:36,EURUSD,SELL,1,1.11057,1.11132,-0.00074,-4.7537,0.00000,0.00016,24.66,1.11057,-3.6787,3,19,4,0.6600,0.7774,50,-3e-05,0.21,-0.407407,2,3.6787,2.6397,0.0,0.6,9.7106,2019.10.25 17:35:15,10.02,BASKET_TP,1,0,-2.99,10.02,262,3,winner,0,0
370,2019.10.25 19:18:37,EURUSD,SELL,1,1.10783,1.10900,-0.00117,-7.2844,0.00000,0.00016,20.27,1.10784,-5.8576,3,19,5,0.6800,0.8510,50,0.0,-4.39,0.0,3,5.8576,2.9644,0.0,0.0,17.3643,2019.10.30 19:06:45,-25.03,BASKET_SL,0,1,-25.03,5.72,862,5,steamroller_bsl,1,1
371,2019.10.31 04:55:38,EURUSD,BUY,1,1.11673,1.11578,0.00094,8.6892,-0.00001,0.00011,28.20,1.11675,7.5135,2,4,4,0.6600,0.7775,50,-1e-05,7.93,-0.3125,1,7.5135,18.3384,0.0,0.1,137.7854,2019.11.05 03:33:36,-25.03,BASKET_SL,0,1,-25.03,5.87,835,5,steamroller_bsl,1,1
372,2019.11.05 03:57:35,EURUSD,SELL,1,1.11226,1.11284,-0.00058,-2.9122,0.00000,0.00020,28.68,1.11227,-2.0408,2,3,2,0.6400,0.7119,50,1e-05,0.48,0.818182,1,2.0408,10.252,0.392727,0.1,20.9223,2019.11.05 12:11:36,10.01,BASKET_TP,1,0,-6.34,10.01,99,5,winner,0,0
373,2019.11.05 18:11:33,EURUSD,SELL,1,1.10712,1.10902,-0.00190,-8.1590,0.00001,0.00023,18.42,1.10708,-7.2708,2,18,2,0.6600,0.7773,50,1e-05,-10.26,0.15,2,7.2708,4.4177,0.0,0.2,32.1202,2019.11.07 02:47:19,10.01,BASKET_TP,1,0,-5.17,10.01,391,5,winner,0,0
374,2019.11.07 05:24:10,EURUSD,SELL,1,1.10592,1.10641,-0.00049,-6.1610,-0.00000,0.00008,24.77,1.10592,-5.0549,2,5,4,0.6800,0.8509,50,-1e-05,6.35,-0.652174,3,5.0549,15.5637,0.0,0.3,78.6731,2019.11.07 15:57:18,10.02,BASKET_TP,1,0,-15.08,10.02,127,5,winner,0,0
375,2019.11.07 18:28:23,EURUSD,SELL,1,1.10435,1.10571,-0.00136,-4.6592,0.00001,0.00029,23.09,1.10437,-3.3869,2,18,4,0.6800,0.8509,50,1e-05,-1.68,2.625,4,3.3869,29.1967,0.0,0.4,98.8864,2019.11.08 16:06:37,10.00,BASKET_TP,1,0,-1.40,10.00,260,3,winner,0,0
376,2019.11.08 18:34:33,EURUSD,SELL,1,1.10200,1.10273,-0.00073,-6.0205,0.00000,0.00012,19.82,1.10199,-4.8501,2,18,5,0.6800,0.8508,50,-1e-05,-3.27,-0.586207,5,4.8501,3.8125,0.0,0.5,18.4911,2019.11.12 15:36:16,10.04,BASKET_TP,1,0,-6.11,10.04,541,5,winner,0,0
377,2019.11.12 16:40:59,EURUSD,SELL,1,1.10131,1.10186,-0.00055,-1.8154,0.00002,0.00030,20.89,1.10127,-0.9530,2,16,2,0.6800,0.8509,50,2e-05,1.07,1.5,6,0.953,20.5783,1.605,1.2,19.6111,2019.11.18 15:57:59,-25.09,BASKET_SL,0,1,-25.09,5.57,1143,5,steamroller_bsl,1,1
378,2019.11.18 17:44:06,EURUSD,BUY,1,1.10798,1.10695,0.00103,6.4281,0.00001,0.00016,15.55,1.10798,5.2870,2,17,1,0.6800,0.8507,50,-1e-05,-5.34,-0.466667,1,5.287,1.9217,0.0,0.1,10.1603,2019.11.21 13:03:32,10.01,BASKET_TP,1,0,-10.99,10.01,808,5,winner,0,0
379,2019.11.21 15:02:05,EURUSD,SELL,1,1.10793,1.10811,-0.00018,-0.5449,0.00001,0.00032,30.00,1.10788,0.2572,1,15,4,0.6800,0.8507,50,0.0,14.45,1.0,1,0.2572,39.4643,14.45,0.0,10.1502,2019.11.29 13:14:22,10.00,BASKET_TP,1,0,-0.57,10.00,1706,1,winner,0,0
380,2019.11.29 14:02:37,EURUSD,SELL,1,1.09916,1.10007,-0.00092,-2.7004,0.00001,0.00034,23.10,1.09911,-1.8363,1,14,5,0.6800,0.8507,50,0.0,-6.9,0.0625,2,1.8363,2.0841,0.0,0.0,3.827,2019.12.02 15:00:19,-25.05,BASKET_SL,0,1,-25.05,0.44,300,5,steamroller_bsl,1,1
381,2019.12.02 17:53:54,EURUSD,BUY,1,1.10745,1.10490,0.00254,8.1309,0.00000,0.00031,21.62,1.10748,6.8617,2,17,1,0.6600,0.7771,50,-1e-05,-1.48,-0.088235,1,6.8617,2.3154,0.0,0.1,15.8878,2019.12.11 18:55:33,10.00,BASKET_TP,1,0,-5.82,10.00,2027,3,winner,0,0
382,2019.12.11 19:00:30,EURUSD,BUY,1,1.10949,1.10901,0.00048,2.3805,0.00004,0.00020,28.13,1.10949,1.1940,3,19,3,0.6600,0.7769,50,4e-05,6.51,-0.354839,2,1.194,14.7185,0.0,0.8,17.5739,2019.12.11 19:47:27,10.00,BASKET_TP,1,0,-0.89,10.00,9,3,winner,0,0
383,2019.12.12 04:59:33,EURUSD,BUY,1,1.11428,1.11342,0.00086,15.6478,0.00001,0.00006,16.86,1.11427,13.8870,3,4,4,0.6600,0.7768,50,-3e-05,-11.27,-0.7,3,13.887,5.2717,0.0,0.9,73.2088,2019.12.12 22:01:20,10.07,BASKET_TP,1,0,-18.98,10.07,205,5,winner,0,0
384,2019.12.13 02:58:28,EURUSD,BUY,1,1.11774,1.11614,0.00159,8.3245,-0.00001,0.00019,23.45,1.11775,6.8347,2,2,5,0.6800,0.8504,50,-2e-05,6.59,2.166667,4,6.8347,38.7553,14.278333,0.8,264.8811,2019.12.13 16:11:37,-25.09,BASKET_SL,0,1,-25.09,8.51,159,5,steamroller_bsl,1,1
385,2019.12.15 22:04:00,EURUSD,SELL,1,1.11178,1.11296,-0.00118,-4.4537,0.00000,0.00026,20.85,1.11178,-0.8647,20,22,0,0.6600,0.7767,50,1e-05,-2.6,0.368421,1,0.8647,4.5004,0.0,0.1,3.8915,2019.12.19 15:24:37,10.04,BASKET_TP,1,0,-23.31,10.04,1072,5,winner,0,1
386,2019.12.19 16:27:27,EURUSD,SELL,1,1.11167,1.11218,-0.00051,-1.0274,0.00000,0.00050,14.78,1.11165,-0.1035,2,16,4,0.6600,0.7768,50,0.0,-6.07,0.923077,2,0.1035,10.2566,0.0,0.0,1.0616,2019.12.20 16:32:04,10.03,BASKET_TP,1,0,-1.43,10.03,289,2,winner,0,0
387,2019.12.22 22:01:25,EURUSD,SELL,1,1.10750,1.10799,-0.00049,-2.8219,0.00000,0.00017,19.26,1.10753,-1.0368,19,22,0,0.6600,0.7765,50,0.0,4.48,-0.66,3,1.0368,10.7192,0.0,0.0,11.1137,2019.12.27 08:00:13,-25.00,BASKET_SL,0,1,-25.00,5.85,876,5,steamroller_bsl,1,1
388,2019.12.27 19:44:51,EURUSD,BUY,1,1.11819,1.11672,0.00148,7.9766,0.00002,0.00018,26.52,1.11819,6.8307,3,19,5,0.6600,0.7766,50,2e-05,7.26,0.058824,1,6.8307,17.5159,0.427059,0.2,119.6459,2019.12.30 02:22:16,10.10,BASKET_TP,1,0,-2.20,10.10,79,5,winner,0,0
389,2019.12.30 05:11:08,EURUSD,BUY,1,1.11988,1.11908,0.00081,5.1131,-0.00001,0.00016,25.04,1.11988,3.9481,3,5,1,0.6800,0.8502,50,-3e-05,-1.48,-0.111111,2,3.9481,2.287,0.0,0.6,9.0294,2019.12.30 16:05:35,10.01,BASKET_TP,1,0,-6.24,10.01,131,5,winner,0,0
390,2019.12.30 17:46:24,EURUSD,BUY,1,1.12125,1.12025,0.00100,4.1204,-0.00002,0.00024,24.23,1.12125,3.0380,2,17,1,0.7000,0.9335,50,-1e-05,-0.81,0.5,3,3.038,7.3595,0.0,0.3,22.3582,2019.12.31 11:39:33,10.04,BASKET_TP,1,0,-4.46,10.04,214,5,winner,0,0
391,2019.12.31 14:33:27,EURUSD,BUY,1,1.12334,1.12214,0.00120,3.9247,-0.00001,0.00031,28.14,1.12333,2.8396,3,14,2,0.7000,0.9336,50,1e-05,3.91,0.291667,4,2.8396,13.5466,1.140417,0.4,38.4668,2020.01.02 14:32:30,-25.04,BASKET_SL,0,1,-25.04,3.96,204,5,steamroller_bsl,1,1
